,location_key,date,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_density,human_development_index,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
466,AR,2021-04-11,Argentina,11610.0,207.0,2598715.0,61625.0,2547044.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,15.240741,147.086,79.483,26.6,15.8
467,AR,2021-04-12,Argentina,27071.0,261.0,2625786.0,61886.0,2623985.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,16.722222,147.086,79.483,26.6,15.8
468,AR,2021-04-13,Argentina,27686.0,300.0,2653472.0,62186.0,2705043.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,17.191358,147.086,79.483,26.6,15.8
469,AR,2021-04-14,Argentina,27397.0,288.0,2680869.0,62474.0,2780343.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,18.104938,147.086,79.483,26.6,15.8
470,AR,2021-04-15,Argentina,26242.0,309.0,2707111.0,62783.0,2847493.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,20.691358,147.086,79.483,26.6,15.8
471,AR,2021-04-16,Argentina,27656.0,351.0,2734767.0,63134.0,2902174.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,22.067901,147.086,79.483,26.6,15.8
472,AR,2021-04-17,Argentina,18289.0,352.0,2753056.0,63486.0,2923210.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,22.475309,147.086,79.483,26.6,15.8
473,AR,2021-04-18,Argentina,12552.0,381.0,2765608.0,63867.0,2932178.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,22.494444,147.086,79.483,26.6,15.8
474,AR,2021-04-19,Argentina,29103.0,409.0,2794711.0,64276.0,2972210.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,22.802469,147.086,79.483,26.6,15.8
475,AR,2021-04-20,Argentina,29267.0,368.0,2823978.0,64644.0,3026414.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,22.783951,147.086,79.483,26.6,15.8
476,AR,2021-04-21,Argentina,27489.0,435.0,2851467.0,65079.0,3104166.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,18.703704,147.086,79.483,26.6,15.8
477,AR,2021-04-22,Argentina,26062.0,421.0,2877529.0,65500.0,3183061.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,16.727778,147.086,79.483,26.6,15.8
478,AR,2021-04-23,Argentina,25991.0,460.0,2903520.0,65960.0,3270358.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,17.024691,147.086,79.483,26.6,15.8
479,AR,2021-04-24,Argentina,17913.0,397.0,2921433.0,66357.0,3311683.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,17.322222,147.086,79.483,26.6,15.8
480,AR,2021-04-25,Argentina,10258.0,414.0,2931691.0,66771.0,3333544.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,14.777778,147.086,79.483,26.6,15.8
481,AR,2021-04-26,Argentina,26313.0,469.0,2958004.0,67240.0,3408103.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,15.838889,147.086,79.483,26.6,15.8
482,AR,2021-04-27,Argentina,24874.0,467.0,2982878.0,67707.0,3475023.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,17.116667,147.086,79.483,26.6,15.8
483,AR,2021-04-28,Argentina,23913.0,444.0,3006791.0,68151.0,3544512.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,17.638889,147.086,79.483,26.6,15.8
484,AR,2021-04-29,Argentina,23510.0,450.0,3030301.0,68601.0,3613388.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,17.45,147.086,79.483,26.6,15.8
485,AR,2021-04-30,Argentina,23180.0,464.0,3053481.0,69065.0,3664739.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,16.705556,147.086,79.483,26.6,15.8
486,AR,2021-05-01,Argentina,13507.0,497.0,3066988.0,69562.0,3674038.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,17.544444,147.086,79.483,26.6,15.8
487,AR,2021-05-02,Argentina,9091.0,460.0,3076079.0,70022.0,3691501.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,19.338889,147.086,79.483,26.6,15.8
488,AR,2021-05-03,Argentina,26606.0,487.0,3102685.0,70509.0,3768879.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,19.111111,147.086,79.483,26.6,15.8
489,AR,2021-05-04,Argentina,25430.0,419.0,3128115.0,70928.0,3871252.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,11.733333,147.086,79.483,26.6,15.8
490,AR,2021-05-05,Argentina,25400.0,424.0,3153515.0,71352.0,3978618.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,9.861111,147.086,79.483,26.6,15.8
491,AR,2021-05-06,Argentina,22491.0,461.0,3176006.0,71813.0,4066436.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,11.32716,147.086,79.483,26.6,15.8
492,AR,2021-05-07,Argentina,23249.0,451.0,3199255.0,72264.0,4155234.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,11.638889,147.086,79.483,26.6,15.8
493,AR,2021-05-08,Argentina,15824.0,474.0,3215079.0,72738.0,4187598.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,12.018519,147.086,79.483,26.6,15.8
494,AR,2021-05-09,Argentina,9485.0,441.0,3224564.0,73179.0,4195641.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,12.858025,147.086,79.483,26.6,15.8
495,AR,2021-05-10,Argentina,27633.0,471.0,3252197.0,73650.0,4256613.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,12.438272,147.086,79.483,26.6,15.8
496,AR,2021-05-11,Argentina,28204.0,467.0,3280401.0,74117.0,4317974.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,10.838889,147.086,79.483,26.6,15.8
497,AR,2021-05-12,Argentina,26842.0,452.0,3307243.0,74569.0,4405623.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,12.827778,147.086,79.483,26.6,15.8
498,AR,2021-05-13,Argentina,28315.0,468.0,3335558.0,75037.0,4491679.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,12.950617,147.086,79.483,26.6,15.8
499,AR,2021-05-14,Argentina,29594.0,497.0,3365152.0,75534.0,4578968.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,13.205556,147.086,79.483,26.6,15.8
500,AR,2021-05-15,Argentina,20550.0,466.0,3385702.0,76000.0,4621241.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,13.255556,147.086,79.483,26.6,15.8
501,AR,2021-05-16,Argentina,13011.0,455.0,3398713.0,76455.0,4651806.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,14.462963,147.086,79.483,26.6,15.8
502,AR,2021-05-17,Argentina,37389.0,537.0,3436102.0,76992.0,4733406.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,14.197531,147.086,79.483,26.6,15.8
503,AR,2021-05-18,Argentina,41049.0,515.0,3477151.0,77507.0,4816874.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,15.308642,147.086,79.483,26.6,15.8
504,AR,2021-05-19,Argentina,36236.0,500.0,3513387.0,78007.0,4887003.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,17.185185,147.086,79.483,26.6,15.8
505,AR,2021-05-20,Argentina,36745.0,534.0,3550132.0,78541.0,4965049.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,14.549383,147.086,79.483,26.6,15.8
506,AR,2021-05-21,Argentina,36876.0,524.0,3587008.0,79065.0,5041417.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,11.661111,147.086,79.483,26.6,15.8
507,AR,2021-05-22,Argentina,25405.0,512.0,3612413.0,79577.0,5084624.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,10.011111,147.086,79.483,26.6,15.8
508,AR,2021-05-23,Argentina,15154.0,559.0,3627567.0,80136.0,5104105.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,10.339506,147.086,79.483,26.6,15.8
509,AR,2021-05-24,Argentina,30109.0,557.0,3657676.0,80693.0,5141525.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,11.641975,147.086,79.483,26.6,15.8
510,AR,2021-05-25,Argentina,24980.0,579.0,3682656.0,81272.0,5169020.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,12.816667,147.086,79.483,26.6,15.8
511,AR,2021-05-26,Argentina,41437.0,617.0,3724093.0,81889.0,5235165.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,13.487654,147.086,79.483,26.6,15.8
512,AR,2021-05-27,Argentina,39907.0,628.0,3764000.0,82517.0,5307489.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,14.561728,147.086,79.483,26.6,15.8
513,AR,2021-05-28,Argentina,38986.0,601.0,3802986.0,83118.0,5412626.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,15.344444,147.086,79.483,26.6,15.8
514,AR,2021-05-29,Argentina,25163.0,570.0,3828149.0,83688.0,5510684.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,11.746914,147.086,79.483,26.6,15.8
515,AR,2021-05-30,Argentina,14678.0,615.0,3842827.0,84303.0,5566702.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,10.888889,147.086,79.483,26.6,15.8
516,AR,2021-05-31,Argentina,37370.0,643.0,3880197.0,84946.0,5693424.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,13.788889,147.086,79.483,26.6,15.8
517,AR,2021-06-01,Argentina,35294.0,595.0,3915491.0,85541.0,5828155.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,11.770833,147.086,79.483,26.6,15.8
518,AR,2021-06-02,Argentina,33051.0,639.0,3948542.0,86180.0,5961437.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,15.475309,147.086,79.483,26.6,15.8
519,AR,2021-06-03,Argentina,31923.0,656.0,3980465.0,86836.0,6111527.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,15.691358,147.086,79.483,26.6,15.8
520,AR,2021-06-04,Argentina,30437.0,605.0,4010902.0,87441.0,6287435.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,16.361111,147.086,79.483,26.6,15.8
521,AR,2021-06-05,Argentina,19358.0,604.0,4030260.0,88045.0,6425671.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,14.154321,147.086,79.483,26.6,15.8
522,AR,2021-06-06,Argentina,11706.0,610.0,4041966.0,88655.0,6519466.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,10.673611,147.086,79.483,26.6,15.8
523,AR,2021-06-07,Argentina,32054.0,631.0,4074020.0,89286.0,6669268.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,9.876543,147.086,79.483,26.6,15.8
524,AR,2021-06-08,Argentina,29846.0,637.0,4103866.0,89923.0,6827156.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,12.148148,147.086,79.483,26.6,15.8
525,AR,2021-06-09,Argentina,28032.0,587.0,4131898.0,90510.0,6986600.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,13.67284,147.086,79.483,26.6,15.8
526,AR,2021-06-10,Argentina,26394.0,544.0,4158292.0,91054.0,7128094.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,12.58642,147.086,79.483,26.6,15.8
527,AR,2021-06-11,Argentina,26110.0,601.0,4184402.0,91655.0,7282813.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,12.450617,147.086,79.483,26.6,15.8
528,AR,2021-06-12,Argentina,16343.0,557.0,4200745.0,92212.0,7362764.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,14.024691,147.086,79.483,26.6,15.8
529,AR,2021-06-13,Argentina,10280.0,572.0,4211025.0,92784.0,7398652.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,16.1875,147.086,79.483,26.6,15.8
530,AR,2021-06-14,Argentina,29142.0,588.0,4240167.0,93372.0,7500666.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,11.048611,147.086,79.483,26.6,15.8
531,AR,2021-06-15,Argentina,25081.0,512.0,4265248.0,93884.0,7609551.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,6.763889,147.086,79.483,26.6,15.8
532,AR,2021-06-16,Argentina,23051.0,523.0,4288299.0,94407.0,7732721.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,3.432099,147.086,79.483,26.6,15.8
533,AR,2021-06-17,Argentina,20602.0,538.0,4308901.0,94945.0,7865936.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,4.54321,147.086,79.483,26.6,15.8
534,AR,2021-06-18,Argentina,20109.0,538.0,4329010.0,95483.0,8034798.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,5.975309,147.086,79.483,26.6,15.8
535,AR,2021-06-19,Argentina,13718.0,525.0,4342728.0,96008.0,8133140.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,7.401235,147.086,79.483,26.6,15.8
536,AR,2021-06-20,Argentina,7027.0,464.0,4349755.0,96472.0,8175585.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,6.0,147.086,79.483,26.6,15.8
537,AR,2021-06-21,Argentina,12888.0,471.0,4362643.0,96943.0,8248123.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,8.975309,147.086,79.483,26.6,15.8
538,AR,2021-06-22,Argentina,24816.0,481.0,4387459.0,97424.0,8370357.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,9.623457,147.086,79.483,26.6,15.8
539,AR,2021-06-23,Argentina,24065.0,432.0,4411524.0,97856.0,8481256.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,11.654321,147.086,79.483,26.6,15.8
540,AR,2021-06-24,Argentina,23374.0,438.0,4434898.0,98294.0,8610559.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,11.361111,147.086,79.483,26.6,15.8
541,AR,2021-06-25,Argentina,23741.0,438.0,4458639.0,98732.0,8770930.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,10.755556,147.086,79.483,26.6,15.8
542,AR,2021-06-26,Argentina,15617.0,408.0,4474256.0,99140.0,8905430.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,7.888889,147.086,79.483,26.6,15.8
543,AR,2021-06-27,Argentina,8777.0,356.0,4483033.0,99496.0,8980980.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,3.759259,147.086,79.483,26.6,15.8
544,AR,2021-06-28,Argentina,22444.0,397.0,4505477.0,99893.0,9138972.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,3.987654,147.086,79.483,26.6,15.8
545,AR,2021-06-29,Argentina,20784.0,421.0,4526261.0,100314.0,9296369.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,4.538889,147.086,79.483,26.6,15.8
546,AR,2021-06-30,Argentina,20012.0,412.0,4546273.0,100726.0,9454501.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,6.638889,147.086,79.483,26.6,15.8
547,AR,2021-07-01,Argentina,19511.0,364.0,4565784.0,101090.0,9639017.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,8.654321,147.086,79.483,26.6,15.8
548,AR,2021-07-02,Argentina,18957.0,399.0,4584741.0,101489.0,9817336.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,7.04321,147.086,79.483,26.6,15.8
549,AR,2021-07-03,Argentina,12786.0,373.0,4597527.0,101862.0,9959600.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,9.580247,147.086,79.483,26.6,15.8
550,AR,2021-07-04,Argentina,7675.0,351.0,4605202.0,102213.0,10042805.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,10.425926,147.086,79.483,26.6,15.8
551,AR,2021-07-05,Argentina,21996.0,386.0,4627198.0,102599.0,10216533.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,11.320988,147.086,79.483,26.6,15.8
552,AR,2021-07-06,Argentina,19399.0,360.0,4646597.0,102959.0,10392905.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,13.537037,147.086,79.483,26.6,15.8
553,AR,2021-07-07,Argentina,18791.0,355.0,4665388.0,103314.0,10566105.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,14.277778,147.086,79.483,26.6,15.8
554,AR,2021-07-08,Argentina,19257.0,375.0,4684645.0,103689.0,10739487.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,13.358025,147.086,79.483,26.6,15.8
555,AR,2021-07-09,Argentina,11502.0,343.0,4696147.0,104032.0,10890023.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,16.481481,147.086,79.483,26.6,15.8
556,AR,2021-07-10,Argentina,12591.0,302.0,4708738.0,104334.0,11029198.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,12.117284,147.086,79.483,26.6,15.8
557,AR,2021-07-11,Argentina,7275.0,311.0,4716013.0,104645.0,11099215.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,10.895062,147.086,79.483,26.6,15.8
558,AR,2021-07-12,Argentina,19885.0,308.0,4735898.0,104953.0,11260882.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,13.388889,147.086,79.483,26.6,15.8
559,AR,2021-07-13,Argentina,18723.0,308.0,4754621.0,105261.0,11425083.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,12.290123,147.086,79.483,26.6,15.8
560,AR,2021-07-14,Argentina,17309.0,314.0,4771930.0,105575.0,11592806.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,10.265432,147.086,79.483,26.6,15.8
561,AR,2021-07-15,Argentina,16317.0,287.0,4788247.0,105862.0,11761244.0,44938712.0,16.515,0.825,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,8.8,2.5996,3.9901,9.438272,147.086,79.483,26.6,15.8
